state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Manipur,Manipuri Dance,87034,10,2024,Northeast,99789,24.6637,93.9063
Meghalaya,Nongkrem Dance,89244,10,2024,Northeast,144964,25.467,91.3662
Mizoram,Cheraw Dance,94599,10,2024,Northeast,65390,23.1645,92.9376
Nagaland,Hornbill Festival Dances,60068,10,2024,Northeast,47836,26.1584,94.5624
Odisha,Applique Work,117803,10,2024,East,127156,20.9517,85.0985
Punjab,Bhangra,118348,10,2024,North,60531,31.1471,75.3412
Rajasthan,Ghoomar Dance,249572,10,2024,North,275262,27.0238,74.2179
Sikkim,Carpet Weaving,162912,10,2024,Northeast,297146,27.533,88.5122
Tamil Nadu,Bharatanatyam,233089,10,2024,South,428542,11.1271,78.6569
Telangana,Perini Shivatandavam,245857,10,2024,South,233469,18.1124,79.0193
Tripura,Risa Textile Weaving,89538,10,2024,Northeast,117491,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,122852,10,2024,North,86150,26.8467,80.9462
Uttarakhand,Choliya Dance,164657,10,2024,North,285865,30.0668,79.0193
West Bengal,Kantha Stitch,195380,10,2024,East,318376,22.9868,87.855
Delhi,Meenakari Craft,119428,10,2024,North,138168,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,106415,10,2024,North,163650,33.7782,76.5762
Lakshadweep,Coral Craft,145106,10,2024,South,198393,10.5667,72.6417
Andhra Pradesh,Kuchipudi,412245,11,2024,South,256369,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,132926,11,2024,Northeast,80866,28.218,94.7278
Assam,Sattriya Dance,79724,11,2024,Northeast,161291,26.2006,92.9376
Bihar,Sujni Embroidery,64142,11,2024,East,76805,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,60501,11,2024,Central,25973,21.2787,81.8661
Goa,Goan Lacework,214879,11,2024,West,349133,15.2993,74.124
Gujarat,Patola Weaving,257505,11,2024,West,344628,22.2587,71.1924
Haryana,Charpai Weaving,238193,11,2024,North,355646,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,278069,11,2024,North,315560,31.1048,77.1734
Jharkhand,Sohrai Painting,86875,11,2024,East,91984,23.6102,85.2799
Karnataka,Bidri Ware,201909,11,2024,South,203359,15.3173,75.7139
Kerala,Kathakali,287971,11,2024,South,539034,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,175940,11,2024,Central,258396,23.4733,77.947
Maharashtra,Lavani Dance,343433,11,2024,West,157116,19.7515,75.7139
Manipur,Longpi Pottery,78401,11,2024,Northeast,82603,24.6637,93.9063
Meghalaya,Garo Wangala Dance,69534,11,2024,Northeast,87390,25.467,91.3662
Mizoram,Cheraw Dance,54928,11,2024,Northeast,107128,23.1645,92.9376
Nagaland,Wood Carving,19268,11,2024,Northeast,16778,26.1584,94.5624
Odisha,Pattachitra,241383,11,2024,East,378383,20.9517,85.0985
Punjab,Bhangra,130639,11,2024,North,225006,31.1471,75.3412
Rajasthan,Ghoomar Dance,382292,11,2024,North,476250,27.0238,74.2179
Sikkim,Carpet Weaving,94397,11,2024,Northeast,154360,27.533,88.5122
Tamil Nadu,Tanjore Painting,283405,11,2024,South,357021,11.1271,78.6569
Telangana,Perini Shivatandavam,124489,11,2024,South,207400,18.1124,79.0193
Tripura,Hojagiri Dance,70667,11,2024,Northeast,47343,23.9408,91.9882
Uttar Pradesh,Chikankari,251058,11,2024,North,306031,26.8467,80.9462
Uttarakhand,Choliya Dance,103343,11,2024,North,63976,30.0668,79.0193
West Bengal,Kantha Stitch,169045,11,2024,East,193692,22.9868,87.855
Delhi,Zardozi Work,217653,11,2024,North,196571,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,215478,11,2024,North,283013,33.7782,76.5762
Lakshadweep,Parichakali,151768,11,2024,South,75570,10.5667,72.6417
Andhra Pradesh,Kalamkari,184670,12,2024,South,46784,15.9129,79.74
Arunachal Pradesh,Monpa Mask,62168,12,2024,Northeast,34360,28.218,94.7278
Assam,Assam Silk Weaving,53318,12,2024,Northeast,39711,26.2006,92.9376
Bihar,Manjusha Art,73492,12,2024,East,97444,25.0961,85.3131
Chhattisgarh,Godna Art,164176,12,2024,Central,123483,21.2787,81.8661
Goa,Fugdi Dance,285618,12,2024,West,252195,15.2993,74.124
Gujarat,Patola Weaving,263606,12,2024,West,288251,22.2587,71.1924
Haryana,Embroidery Craft,213861,12,2024,North,428419,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,234079,12,2024,North,107003,31.1048,77.1734
Jharkhand,Dokra Metal Craft,154487,12,2024,East,306299,23.6102,85.2799
Karnataka,Mysore Painting,257266,12,2024,South,142636,15.3173,75.7139
Kerala,Mohiniyattam,160597,12,2024,South,263554,10.8505,76.2711
Madhya Pradesh,Gond Art,284540,12,2024,Central,523689,23.4733,77.947
Maharashtra,Lavani Dance,218698,12,2024,West,366521,19.7515,75.7139
Manipur,Phanek Weaving,42685,12,2024,Northeast,43756,24.6637,93.9063
Meghalaya,Nongkrem Dance,67215,12,2024,Northeast,116640,25.467,91.3662
Mizoram,Cheraw Dance,41865,12,2024,Northeast,36412,23.1645,92.9376
Nagaland,Hornbill Festival Dances,111380,12,2024,Northeast,209140,26.1584,94.5624
Odisha,Pattachitra,90677,12,2024,East,121384,20.9517,85.0985
Punjab,Jutti Making,181925,12,2024,North,341711,31.1471,75.3412
Rajasthan,Ghoomar Dance,380808,12,2024,North,894607,27.0238,74.2179
Sikkim,Thangka Painting,65399,12,2024,Northeast,70096,27.533,88.5122
Tamil Nadu,Bharatanatyam,393472,12,2024,South,453903,11.1271,78.6569
Telangana,Perini Shivatandavam,147513,12,2024,South,307966,18.1124,79.0193
Tripura,Risa Textile Weaving,118198,12,2024,Northeast,271347,23.9408,91.9882
Uttar Pradesh,Kathak Dance,264714,12,2024,North,308163,26.8467,80.9462
Uttarakhand,Ringal Craft,294380,12,2024,North,245095,30.0668,79.0193
West Bengal,Kantha Stitch,124697,12,2024,East,57340,22.9868,87.855
Delhi,Zardozi Work,326188,12,2024,North,200506,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,208157,12,2024,North,323923,33.7782,76.5762
Lakshadweep,Parichakali,274253,12,2024,South,386419,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,191099,1,2025,South,321067,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,62873,1,2025,Northeast,116773,28.218,94.7278
Assam,Sattriya Dance,87138,1,2025,Northeast,119611,26.2006,92.9376
Bihar,Sujni Embroidery,162657,1,2025,East,314693,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,158536,1,2025,Central,144098,21.2787,81.8661
Goa,Fugdi Dance,166594,1,2025,West,289905,15.2993,74.124
Gujarat,Patola Weaving,395815,1,2025,West,440646,22.2587,71.1924
Haryana,Charpai Weaving,78554,1,2025,North,67213,29.0588,76.0856
Himachal Pradesh,Kangra Painting,151465,1,2025,North,206363,31.1048,77.1734
Jharkhand,Dokra Metal Craft,188053,1,2025,East,184494,23.6102,85.2799
Karnataka,Bidri Ware,210965,1,2025,South,360255,15.3173,75.7139
Kerala,Kathakali,160501,1,2025,South,139403,10.8505,76.2711
Madhya Pradesh,Gond Art,105927,1,2025,Central,185419,23.4733,77.947
Maharashtra,Warli Painting,255608,1,2025,West,631518,19.7515,75.7139
Manipur,Phanek Weaving,51343,1,2025,Northeast,89354,24.6637,93.9063
Meghalaya,Garo Wangala Dance,31446,1,2025,Northeast,81828,25.467,91.3662
Mizoram,Mizo Bamboo Dance,51306,1,2025,Northeast,104326,23.1645,92.9376
Nagaland,Naga Shawl Weaving,58114,1,2025,Northeast,38254,26.1584,94.5624
Odisha,Pattachitra,163453,1,2025,East,262369,20.9517,85.0985
Punjab,Bhangra,55305,1,2025,North,65956,31.1471,75.3412
Rajasthan,Ghoomar Dance,205121,1,2025,North,275371,27.0238,74.2179
Sikkim,Thangka Painting,139024,1,2025,Northeast,123657,27.533,88.5122
Tamil Nadu,Tanjore Painting,150781,1,2025,South,194547,11.1271,78.6569
Telangana,Bidri Craft,131131,1,2025,South,252995,18.1124,79.0193
Tripura,Hojagiri Dance,48358,1,2025,Northeast,59668,23.9408,91.9882
Uttar Pradesh,Chikankari,128119,1,2025,North,220502,26.8467,80.9462
Uttarakhand,Choliya Dance,147179,1,2025,North,116356,30.0668,79.0193
West Bengal,Durga Puja Art,159771,1,2025,East,296325,22.9868,87.855
Delhi,Kathak Dance,116699,1,2025,North,127731,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,157398,1,2025,North,243399,33.7782,76.5762
Lakshadweep,Shell Craft,303733,1,2025,South,762747,10.5667,72.6417
Andhra Pradesh,Kalamkari,308576,2,2025,South,396398,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,29799,2,2025,Northeast,27068,28.218,94.7278
Assam,Sattriya Dance,68254,2,2025,Northeast,34869,26.2006,92.9376
Bihar,Sujni Embroidery,125447,2,2025,East,245722,25.0961,85.3131
Chhattisgarh,Godna Art,59776,2,2025,Central,79726,21.2787,81.8661
Goa,Goan Lacework,113355,2,2025,West,96936,15.2993,74.124
Gujarat,Rogan Art,120119,2,2025,West,233199,22.2587,71.1924
Haryana,Phag Dance,68233,2,2025,North,113197,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,106093,2,2025,North,216259,31.1048,77.1734
Jharkhand,Sohrai Painting,101215,2,2025,East,156468,23.6102,85.2799
Karnataka,Mysore Painting,406059,2,2025,South,591070,15.3173,75.7139
Kerala,Kathakali,213844,2,2025,South,280905,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,87180,2,2025,Central,78329,23.4733,77.947
Maharashtra,Paithani Sarees,182348,2,2025,West,368728,19.7515,75.7139
Manipur,Manipuri Dance,84933,2,2025,Northeast,102482,24.6637,93.9063
Meghalaya,Garo Wangala Dance,82922,2,2025,Northeast,41018,25.467,91.3662
Mizoram,Puanchei Textiles,31731,2,2025,Northeast,43360,23.1645,92.9376
Nagaland,Hornbill Festival Dances,73295,2,2025,Northeast,55060,26.1584,94.5624
Odisha,Applique Work,140825,2,2025,East,201925,20.9517,85.0985
Punjab,Jutti Making,138321,2,2025,North,113918,31.1471,75.3412
Rajasthan,Blue Pottery,164275,2,2025,North,236983,27.0238,74.2179
Sikkim,Mask Dance,83038,2,2025,Northeast,54360,27.533,88.5122
Tamil Nadu,Tanjore Painting,141827,2,2025,South,265767,11.1271,78.6569
Telangana,Nirmal Paintings,102676,2,2025,South,130341,18.1124,79.0193
Tripura,Bamboo Craft,61763,2,2025,Northeast,28235,23.9408,91.9882
Uttar Pradesh,Chikankari,134496,2,2025,North,143869,26.8467,80.9462
Uttarakhand,Choliya Dance,101051,2,2025,North,202889,30.0668,79.0193
West Bengal,Patachitra,209344,2,2025,East,163244,22.9868,87.855
Delhi,Kathak Dance,77292,2,2025,North,50630,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,101273,2,2025,North,243566,33.7782,76.5762
Lakshadweep,Parichakali,95450,2,2025,South,110798,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,150375,3,2025,South,218076,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,150221,3,2025,Northeast,187760,28.218,94.7278
Assam,Sattriya Dance,99547,3,2025,Northeast,165534,26.2006,92.9376
Bihar,Sujni Embroidery,71766,3,2025,East,101763,25.0961,85.3131
Chhattisgarh,Godna Art,57820,3,2025,Central,89718,21.2787,81.8661
Goa,Dekni Dance,121456,3,2025,West,173621,15.2993,74.124
Gujarat,Patola Weaving,124827,3,2025,West,162773,22.2587,71.1924
Haryana,Charpai Weaving,101591,3,2025,North,96963,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,189139,3,2025,North,405217,31.1048,77.1734
Jharkhand,Chhau Dance,122089,3,2025,East,161169,23.6102,85.2799
Karnataka,Yakshagana,264715,3,2025,South,405194,15.3173,75.7139
Kerala,Aranmula Kannadi,117193,3,2025,South,93199,10.8505,76.2711
Madhya Pradesh,Bagh Print,133790,3,2025,Central,252390,23.4733,77.947
Maharashtra,Warli Painting,174013,3,2025,West,93711,19.7515,75.7139
Manipur,Manipuri Dance,54433,3,2025,Northeast,36747,24.6637,93.9063
Meghalaya,Nongkrem Dance,55325,3,2025,Northeast,87860,25.467,91.3662
Mizoram,Mizo Bamboo Dance,132562,3,2025,Northeast,126277,23.1645,92.9376
Nagaland,Naga Shawl Weaving,100854,3,2025,Northeast,64816,26.1584,94.5624
Odisha,Applique Work,101972,3,2025,East,211891,20.9517,85.0985
Punjab,Phulkari Embroidery,107306,3,2025,North,85348,31.1471,75.3412
Rajasthan,Miniature Painting,228312,3,2025,North,142864,27.0238,74.2179
Sikkim,Carpet Weaving,120763,3,2025,Northeast,317686,27.533,88.5122
Tamil Nadu,Tanjore Painting,285798,3,2025,South,363986,11.1271,78.6569
Telangana,Nirmal Paintings,122859,3,2025,South,195593,18.1124,79.0193
Tripura,Bamboo Craft,109866,3,2025,Northeast,253516,23.9408,91.9882
Uttar Pradesh,Kathak Dance,203274,3,2025,North,184963,26.8467,80.9462
Uttarakhand,Ringal Craft,108800,3,2025,North,149589,30.0668,79.0193
West Bengal,Durga Puja Art,121061,3,2025,East,128282,22.9868,87.855
Delhi,Zardozi Work,158603,3,2025,North,153877,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,165232,3,2025,North,321984,33.7782,76.5762
Lakshadweep,Shell Craft,182459,3,2025,South,321841,10.5667,72.6417
Andhra Pradesh,Kalamkari,98833,4,2025,South,82963,15.9129,79.74
Arunachal Pradesh,Monpa Mask,78966,4,2025,Northeast,97596,28.218,94.7278
Assam,Bihu Dance,135495,4,2025,Northeast,353438,26.2006,92.9376
Bihar,Manjusha Art,86481,4,2025,East,94387,25.0961,85.3131
Chhattisgarh,Panthi Dance,47172,4,2025,Central,54340,21.2787,81.8661
Goa,Goan Lacework,123290,4,2025,West,129463,15.2993,74.124
Gujarat,Garba,175448,4,2025,West,102275,22.2587,71.1924
Haryana,Charpai Weaving,107382,4,2025,North,147599,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,203477,4,2025,North,268475,31.1048,77.1734
Jharkhand,Chhau Dance,74648,4,2025,East,145124,23.6102,85.2799
Karnataka,Bidri Ware,77089,4,2025,South,129567,15.3173,75.7139
Kerala,Mohiniyattam,156034,4,2025,South,226887,10.8505,76.2711
Madhya Pradesh,Bagh Print,183301,4,2025,Central,279379,23.4733,77.947
Maharashtra,Warli Painting,117272,4,2025,West,178443,19.7515,75.7139
Manipur,Longpi Pottery,146580,4,2025,Northeast,125425,24.6637,93.9063
Meghalaya,Garo Wangala Dance,70256,4,2025,Northeast,89312,25.467,91.3662
Mizoram,Mizo Bamboo Dance,100591,4,2025,Northeast,95646,23.1645,92.9376
Nagaland,Wood Carving,81114,4,2025,Northeast,83662,26.1584,94.5624
Odisha,Odissi Dance,200931,4,2025,East,424672,20.9517,85.0985
Punjab,Phulkari Embroidery,129284,4,2025,North,211651,31.1471,75.3412
Rajasthan,Blue Pottery,364132,4,2025,North,1059222,27.0238,74.2179
Sikkim,Carpet Weaving,104167,4,2025,Northeast,277258,27.533,88.5122
Tamil Nadu,Bharatanatyam,181157,4,2025,South,133739,11.1271,78.6569
Telangana,Nirmal Paintings,104596,4,2025,South,186431,18.1124,79.0193
Tripura,Bamboo Craft,52126,4,2025,Northeast,102390,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,217251,4,2025,North,234314,26.8467,80.9462
Uttarakhand,Ringal Craft,152189,4,2025,North,144020,30.0668,79.0193
West Bengal,Kantha Stitch,153041,4,2025,East,272156,22.9868,87.855
Delhi,Kathak Dance,197569,4,2025,North,335330,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,85906,4,2025,North,74189,33.7782,76.5762
Lakshadweep,Coral Craft,150658,4,2025,South,138098,10.5667,72.6417
Andhra Pradesh,Kuchipudi,180742,5,2025,South,252461,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,194349,5,2025,Northeast,439641,28.218,94.7278
Assam,Bihu Dance,121913,5,2025,Northeast,151867,26.2006,92.9376
Bihar,Manjusha Art,80934,5,2025,East,169441,25.0961,85.3131
Chhattisgarh,Godna Art,114882,5,2025,Central,184720,21.2787,81.8661
Goa,Goan Lacework,101918,5,2025,West,135263,15.2993,74.124
Gujarat,Rogan Art,85862,5,2025,West,143398,22.2587,71.1924
Haryana,Charpai Weaving,165685,5,2025,North,189807,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,178559,5,2025,North,300090,31.1048,77.1734
Jharkhand,Dokra Metal Craft,62628,5,2025,East,173244,23.6102,85.2799
Karnataka,Yakshagana,80522,5,2025,South,146039,15.3173,75.7139
Kerala,Aranmula Kannadi,154519,5,2025,South,272122,10.8505,76.2711
Madhya Pradesh,Bagh Print,73573,5,2025,Central,152642,23.4733,77.947
Maharashtra,Paithani Sarees,57567,5,2025,West,54909,19.7515,75.7139
Manipur,Longpi Pottery,128276,5,2025,Northeast,189778,24.6637,93.9063
Meghalaya,Nongkrem Dance,116717,5,2025,Northeast,64038,25.467,91.3662
Mizoram,Mizo Bamboo Dance,171554,5,2025,Northeast,282803,23.1645,92.9376
Nagaland,Wood Carving,254430,5,2025,Northeast,111408,26.1584,94.5624
Odisha,Applique Work,147433,5,2025,East,97239,20.9517,85.0985
Punjab,Bhangra,211121,5,2025,North,312546,31.1471,75.3412
Rajasthan,Blue Pottery,255659,5,2025,North,346567,27.0238,74.2179
Sikkim,Thangka Painting,235686,5,2025,Northeast,512105,27.533,88.5122
Tamil Nadu,Stone Carving,268325,5,2025,South,214917,11.1271,78.6569
Telangana,Nirmal Paintings,110654,5,2025,South,190033,18.1124,79.0193
Tripura,Hojagiri Dance,141289,5,2025,Northeast,243301,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,65778,5,2025,North,151586,26.8467,80.9462
Uttarakhand,Ringal Craft,244986,5,2025,North,181480,30.0668,79.0193
West Bengal,Durga Puja Art,89282,5,2025,East,154891,22.9868,87.855
Delhi,Meenakari Craft,238595,5,2025,North,302794,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,105810,5,2025,North,269583,33.7782,76.5762
Lakshadweep,Shell Craft,96286,5,2025,South,122281,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,106110,6,2025,South,177670,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,221262,6,2025,Northeast,420222,28.218,94.7278
Assam,Sattriya Dance,145975,6,2025,Northeast,227578,26.2006,92.9376
Bihar,Madhubani Painting,85838,6,2025,East,219150,25.0961,85.3131
Chhattisgarh,Godna Art,48565,6,2025,Central,121891,21.2787,81.8661
Goa,Goan Lacework,99352,6,2025,West,100691,15.2993,74.124
Gujarat,Patola Weaving,120563,6,2025,West,180861,22.2587,71.1924
Haryana,Phag Dance,144913,6,2025,North,256188,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,304879,6,2025,North,358969,31.1048,77.1734
Jharkhand,Sohrai Painting,48054,6,2025,East,85709,23.6102,85.2799
Karnataka,Bidri Ware,122508,6,2025,South,117690,15.3173,75.7139
Kerala,Aranmula Kannadi,111292,6,2025,South,76309,10.8505,76.2711
Madhya Pradesh,Gond Art,84431,6,2025,Central,98492,23.4733,77.947
Maharashtra,Warli Painting,128097,6,2025,West,249930,19.7515,75.7139
Manipur,Phanek Weaving,110432,6,2025,Northeast,102434,24.6637,93.9063
Meghalaya,Garo Wangala Dance,86385,6,2025,Northeast,116130,25.467,91.3662
Mizoram,Puanchei Textiles,169114,6,2025,Northeast,145036,23.1645,92.9376
Nagaland,Hornbill Festival Dances,94699,6,2025,Northeast,57319,26.1584,94.5624
Odisha,Applique Work,74180,6,2025,East,80863,20.9517,85.0985
Punjab,Phulkari Embroidery,72847,6,2025,North,93339,31.1471,75.3412
Rajasthan,Ghoomar Dance,416560,6,2025,North,554440,27.0238,74.2179
Sikkim,Thangka Painting,168221,6,2025,Northeast,179071,27.533,88.5122
Tamil Nadu,Tanjore Painting,154863,6,2025,South,179515,11.1271,78.6569
Telangana,Perini Shivatandavam,80250,6,2025,South,126106,18.1124,79.0193
Tripura,Bamboo Craft,148721,6,2025,Northeast,182851,23.9408,91.9882
Uttar Pradesh,Chikankari,309898,6,2025,North,261705,26.8467,80.9462
Uttarakhand,Choliya Dance,165540,6,2025,North,179327,30.0668,79.0193
West Bengal,Patachitra,53761,6,2025,East,153686,22.9868,87.855
Delhi,Zardozi Work,242270,6,2025,North,514206,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,95932,6,2025,North,252225,33.7782,76.5762
Lakshadweep,Parichakali,112254,6,2025,South,169891,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,107405,7,2025,South,189465,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,130220,7,2025,Northeast,228489,28.218,94.7278
Assam,Assam Silk Weaving,139077,7,2025,Northeast,189149,26.2006,92.9376
Bihar,Sujni Embroidery,82766,7,2025,East,55662,25.0961,85.3131
Chhattisgarh,Godna Art,111736,7,2025,Central,125721,21.2787,81.8661
Goa,Fugdi Dance,100951,7,2025,West,165307,15.2993,74.124
Gujarat,Patola Weaving,133204,7,2025,West,121665,22.2587,71.1924
Haryana,Phag Dance,117274,7,2025,North,204515,29.0588,76.0856
Himachal Pradesh,Kangra Painting,115683,7,2025,North,173658,31.1048,77.1734
Jharkhand,Dokra Metal Craft,109883,7,2025,East,306349,23.6102,85.2799
Karnataka,Yakshagana,166223,7,2025,South,380263,15.3173,75.7139
Kerala,Kathakali,147584,7,2025,South,182290,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,194525,7,2025,Central,294666,23.4733,77.947
Maharashtra,Paithani Sarees,198086,7,2025,West,340759,19.7515,75.7139
Manipur,Manipuri Dance,90725,7,2025,Northeast,213759,24.6637,93.9063
Meghalaya,Garo Wangala Dance,140499,7,2025,Northeast,89155,25.467,91.3662
Mizoram,Mizo Bamboo Dance,67575,7,2025,Northeast,101563,23.1645,92.9376
Nagaland,Hornbill Festival Dances,79010,7,2025,Northeast,176085,26.1584,94.5624
Odisha,Pattachitra,73469,7,2025,East,198246,20.9517,85.0985
Punjab,Jutti Making,95642,7,2025,North,54781,31.1471,75.3412
Rajasthan,Ghoomar Dance,296127,7,2025,North,160194,27.0238,74.2179
Sikkim,Thangka Painting,89524,7,2025,Northeast,132670,27.533,88.5122
Tamil Nadu,Stone Carving,53208,7,2025,South,42191,11.1271,78.6569
Telangana,Bidri Craft,67913,7,2025,South,100878,18.1124,79.0193
Tripura,Bamboo Craft,75891,7,2025,Northeast,46839,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,213096,7,2025,North,248816,26.8467,80.9462
Uttarakhand,Aipan Art,64448,7,2025,North,82057,30.0668,79.0193
West Bengal,Patachitra,130623,7,2025,East,240506,22.9868,87.855
Delhi,Zardozi Work,92834,7,2025,North,130794,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,160097,7,2025,North,256692,33.7782,76.5762
Lakshadweep,Lava Dance,80747,7,2025,South,99060,10.5667,72.6417
Andhra Pradesh,Kalamkari,223797,8,2025,South,559261,15.9129,79.74
Arunachal Pradesh,Monpa Mask,67198,8,2025,Northeast,116698,28.218,94.7278
Assam,Assam Silk Weaving,84214,8,2025,Northeast,111732,26.2006,92.9376
Bihar,Madhubani Painting,168629,8,2025,East,205834,25.0961,85.3131
Chhattisgarh,Panthi Dance,84343,8,2025,Central,130864,21.2787,81.8661
Goa,Fugdi Dance,276555,8,2025,West,280418,15.2993,74.124
Gujarat,Garba,160657,8,2025,West,114220,22.2587,71.1924
Haryana,Phag Dance,33638,8,2025,North,34436,29.0588,76.0856
Himachal Pradesh,Kangra Painting,86982,8,2025,North,58054,31.1048,77.1734
Jharkhand,Sohrai Painting,86855,8,2025,East,158100,23.6102,85.2799
Karnataka,Mysore Painting,165457,8,2025,South,212430,15.3173,75.7139
Kerala,Aranmula Kannadi,193167,8,2025,South,474988,10.8505,76.2711
Madhya Pradesh,Bagh Print,182908,8,2025,Central,196687,23.4733,77.947
Maharashtra,Paithani Sarees,367379,8,2025,West,312665,19.7515,75.7139
Manipur,Phanek Weaving,110760,8,2025,Northeast,138256,24.6637,93.9063
Meghalaya,Nongkrem Dance,69762,8,2025,Northeast,108463,25.467,91.3662
Mizoram,Cheraw Dance,101736,8,2025,Northeast,170869,23.1645,92.9376
Nagaland,Wood Carving,46215,8,2025,Northeast,92750,26.1584,94.5624
Odisha,Odissi Dance,96684,8,2025,East,208490,20.9517,85.0985
Punjab,Bhangra,135996,8,2025,North,159303,31.1471,75.3412
Rajasthan,Ghoomar Dance,136963,8,2025,North,197300,27.0238,74.2179
Sikkim,Carpet Weaving,135907,8,2025,Northeast,121042,27.533,88.5122
Tamil Nadu,Stone Carving,293084,8,2025,South,489880,11.1271,78.6569
Telangana,Perini Shivatandavam,268438,8,2025,South,322052,18.1124,79.0193
Tripura,Bamboo Craft,61907,8,2025,Northeast,121949,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,136523,8,2025,North,229026,26.8467,80.9462
Uttarakhand,Choliya Dance,169235,8,2025,North,222599,30.0668,79.0193
West Bengal,Kantha Stitch,85221,8,2025,East,152663,22.9868,87.855
Delhi,Zardozi Work,134506,8,2025,North,210340,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,133612,8,2025,North,184464,33.7782,76.5762
Lakshadweep,Shell Craft,190096,8,2025,South,262836,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,153385,9,2025,South,279103,15.9129,79.74
Arunachal Pradesh,Monpa Mask,92843,9,2025,Northeast,214234,28.218,94.7278
Assam,Assam Silk Weaving,135106,9,2025,Northeast,219268,26.2006,92.9376
Bihar,Sujni Embroidery,110785,9,2025,East,71469,25.0961,85.3131
Chhattisgarh,Panthi Dance,87220,9,2025,Central,43054,21.2787,81.8661
Goa,Dekni Dance,475404,9,2025,West,313683,15.2993,74.124
Gujarat,Garba,198201,9,2025,West,197008,22.2587,71.1924
Haryana,Charpai Weaving,148344,9,2025,North,428533,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,169733,9,2025,North,294073,31.1048,77.1734
Jharkhand,Dokra Metal Craft,98816,9,2025,East,87184,23.6102,85.2799
Karnataka,Yakshagana,272280,9,2025,South,271554,15.3173,75.7139
Kerala,Aranmula Kannadi,335744,9,2025,South,178198,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,252379,9,2025,Central,254136,23.4733,77.947
Maharashtra,Lavani Dance,339221,9,2025,West,344624,19.7515,75.7139
Manipur,Longpi Pottery,76137,9,2025,Northeast,107005,24.6637,93.9063
Meghalaya,Nongkrem Dance,45918,9,2025,Northeast,65332,25.467,91.3662
Mizoram,Mizo Bamboo Dance,51382,9,2025,Northeast,81715,23.1645,92.9376
Nagaland,Naga Shawl Weaving,55301,9,2025,Northeast,62626,26.1584,94.5624
Odisha,Applique Work,291530,9,2025,East,220514,20.9517,85.0985
Punjab,Jutti Making,126024,9,2025,North,211104,31.1471,75.3412
Rajasthan,Blue Pottery,168559,9,2025,North,82214,27.0238,74.2179
Sikkim,Carpet Weaving,108719,9,2025,Northeast,235997,27.533,88.5122
Tamil Nadu,Tanjore Painting,177892,9,2025,South,289845,11.1271,78.6569
Telangana,Bidri Craft,97829,9,2025,South,143255,18.1124,79.0193
Tripura,Bamboo Craft,79527,9,2025,Northeast,116168,23.9408,91.9882
Uttar Pradesh,Kathak Dance,139412,9,2025,North,89385,26.8467,80.9462
Uttarakhand,Choliya Dance,176592,9,2025,North,136382,30.0668,79.0193
West Bengal,Kantha Stitch,376229,9,2025,East,694918,22.9868,87.855
Delhi,Kathak Dance,181398,9,2025,North,154212,28.7041,77.1025
