state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Maharashtra,Warli Painting,276300,12,2024,West,206481,19.7515,75.7139
Manipur,Phanek Weaving,50579,12,2024,Northeast,62244,24.6637,93.9063
Meghalaya,Nongkrem Dance,101033,12,2024,Northeast,239872,25.467,91.3662
Mizoram,Puanchei Textiles,117255,12,2024,Northeast,141002,23.1645,92.9376
Nagaland,Naga Shawl Weaving,77645,12,2024,Northeast,69985,26.1584,94.5624
Odisha,Pattachitra,157715,12,2024,East,126537,20.9517,85.0985
Punjab,Bhangra,269190,12,2024,North,155111,31.1471,75.3412
Rajasthan,Blue Pottery,461646,12,2024,North,735889,27.0238,74.2179
Sikkim,Mask Dance,59627,12,2024,Northeast,57012,27.533,88.5122
Tamil Nadu,Tanjore Painting,496325,12,2024,South,405229,11.1271,78.6569
Telangana,Perini Shivatandavam,244252,12,2024,South,340981,18.1124,79.0193
Tripura,Risa Textile Weaving,55823,12,2024,Northeast,19177,23.9408,91.9882
Uttar Pradesh,Kathak Dance,223218,12,2024,North,87419,26.8467,80.9462
Uttarakhand,Choliya Dance,136972,12,2024,North,195982,30.0668,79.0193
West Bengal,Patachitra,108228,12,2024,East,214287,22.9868,87.855
Delhi,Zardozi Work,455692,12,2024,North,757184,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,233971,12,2024,North,306640,33.7782,76.5762
Andhra Pradesh,Kalamkari,171518,1,2025,South,300177,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,58395,1,2025,Northeast,83624,28.218,94.7278
Assam,Assam Silk Weaving,104209,1,2025,Northeast,238792,26.2006,92.9376
Bihar,Manjusha Art,127056,1,2025,East,207163,25.0961,85.3131
Chhattisgarh,Godna Art,74635,1,2025,Central,58148,21.2787,81.8661
Goa,Fugdi Dance,203804,1,2025,West,465864,15.2993,74.124
Gujarat,Rogan Art,189759,1,2025,West,196076,22.2587,71.1924
Haryana,Phag Dance,87753,1,2025,North,64154,29.0588,76.0856
Himachal Pradesh,Kangra Painting,129466,1,2025,North,236858,31.1048,77.1734
Jharkhand,Chhau Dance,171759,1,2025,East,241917,23.6102,85.2799
Karnataka,Bidri Ware,253432,1,2025,South,631541,15.3173,75.7139
Kerala,Kathakali,286894,1,2025,South,347334,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,185932,1,2025,Central,365027,23.4733,77.947
Maharashtra,Lavani Dance,231384,1,2025,West,386651,19.7515,75.7139
Manipur,Phanek Weaving,52307,1,2025,Northeast,116639,24.6637,93.9063
Meghalaya,Bamboo Craft,86484,1,2025,Northeast,148078,25.467,91.3662
Mizoram,Mizo Bamboo Dance,42798,1,2025,Northeast,55273,23.1645,92.9376
Nagaland,Naga Shawl Weaving,41777,1,2025,Northeast,57699,26.1584,94.5624
Odisha,Odissi Dance,147595,1,2025,East,204846,20.9517,85.0985
Punjab,Phulkari Embroidery,44633,1,2025,North,66291,31.1471,75.3412
Rajasthan,Miniature Painting,178486,1,2025,North,209179,27.0238,74.2179
Sikkim,Carpet Weaving,120588,1,2025,Northeast,52310,27.533,88.5122
Tamil Nadu,Tanjore Painting,279980,1,2025,South,300858,11.1271,78.6569
Telangana,Perini Shivatandavam,194245,1,2025,South,553410,18.1124,79.0193
Tripura,Bamboo Craft,55880,1,2025,Northeast,70575,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,254687,1,2025,North,376328,26.8467,80.9462
Uttarakhand,Ringal Craft,114773,1,2025,North,116476,30.0668,79.0193
West Bengal,Kantha Stitch,148180,1,2025,East,354450,22.9868,87.855
Delhi,Zardozi Work,127947,1,2025,North,335408,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,100804,1,2025,North,85526,33.7782,76.5762
Andhra Pradesh,Kalamkari,254749,2,2025,South,437817,15.9129,79.74
Arunachal Pradesh,Monpa Mask,75572,2,2025,Northeast,138222,28.218,94.7278
Assam,Bihu Dance,84020,2,2025,Northeast,134236,26.2006,92.9376
Bihar,Manjusha Art,115343,2,2025,East,94299,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,77484,2,2025,Central,180754,21.2787,81.8661
Goa,Dekni Dance,140474,2,2025,West,339459,15.2993,74.124
Gujarat,Patola Weaving,191882,2,2025,West,165113,22.2587,71.1924
Haryana,Charpai Weaving,106843,2,2025,North,89960,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,132161,2,2025,North,71243,31.1048,77.1734
Jharkhand,Sohrai Painting,89270,2,2025,East,194569,23.6102,85.2799
Karnataka,Bidri Ware,147214,2,2025,South,325217,15.3173,75.7139
Kerala,Aranmula Kannadi,173424,2,2025,South,351125,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,149742,2,2025,Central,143366,23.4733,77.947
Maharashtra,Lavani Dance,225729,2,2025,West,459559,19.7515,75.7139
Manipur,Manipuri Dance,79327,2,2025,Northeast,159008,24.6637,93.9063
Meghalaya,Nongkrem Dance,101274,2,2025,Northeast,141693,25.467,91.3662
Mizoram,Cheraw Dance,76989,2,2025,Northeast,36473,23.1645,92.9376
Nagaland,Wood Carving,49804,2,2025,Northeast,34705,26.1584,94.5624
Odisha,Applique Work,156089,2,2025,East,289397,20.9517,85.0985
Punjab,Jutti Making,73393,2,2025,North,184597,31.1471,75.3412
Rajasthan,Ghoomar Dance,158566,2,2025,North,267759,27.0238,74.2179
Sikkim,Thangka Painting,69225,2,2025,Northeast,106493,27.533,88.5122
Tamil Nadu,Stone Carving,320172,2,2025,South,463200,11.1271,78.6569
Telangana,Nirmal Paintings,119634,2,2025,South,213824,18.1124,79.0193
Tripura,Risa Textile Weaving,82458,2,2025,Northeast,207054,23.9408,91.9882
Uttar Pradesh,Chikankari,144837,2,2025,North,231778,26.8467,80.9462
Uttarakhand,Choliya Dance,135674,2,2025,North,224742,30.0668,79.0193
West Bengal,Durga Puja Art,107637,2,2025,East,206246,22.9868,87.855
Delhi,Kathak Dance,161123,2,2025,North,115982,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,67547,2,2025,North,56126,33.7782,76.5762
Andhra Pradesh,Kalamkari,144565,3,2025,South,63760,15.9129,79.74
Arunachal Pradesh,Monpa Mask,88459,3,2025,Northeast,123047,28.218,94.7278
Assam,Assam Silk Weaving,168915,3,2025,Northeast,182889,26.2006,92.9376
Bihar,Sujni Embroidery,196912,3,2025,East,428108,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,70633,3,2025,Central,149615,21.2787,81.8661
Goa,Goan Lacework,173841,3,2025,West,133191,15.2993,74.124
Gujarat,Garba,219980,3,2025,West,209392,22.2587,71.1924
Haryana,Embroidery Craft,55779,3,2025,North,36150,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,214865,3,2025,North,209069,31.1048,77.1734
Jharkhand,Sohrai Painting,75985,3,2025,East,105313,23.6102,85.2799
Karnataka,Mysore Painting,147756,3,2025,South,213363,15.3173,75.7139
Kerala,Aranmula Kannadi,139970,3,2025,South,151050,10.8505,76.2711
Madhya Pradesh,Gond Art,76919,3,2025,Central,131036,23.4733,77.947
Maharashtra,Warli Painting,226754,3,2025,West,335285,19.7515,75.7139
Manipur,Longpi Pottery,33265,3,2025,Northeast,75709,24.6637,93.9063
Meghalaya,Nongkrem Dance,120507,3,2025,Northeast,246808,25.467,91.3662
Mizoram,Mizo Bamboo Dance,70693,3,2025,Northeast,96221,23.1645,92.9376
Nagaland,Wood Carving,112744,3,2025,Northeast,100328,26.1584,94.5624
Odisha,Odissi Dance,120441,3,2025,East,117662,20.9517,85.0985
Punjab,Phulkari Embroidery,106577,3,2025,North,200711,31.1471,75.3412
Rajasthan,Ghoomar Dance,169867,3,2025,North,133976,27.0238,74.2179
Sikkim,Mask Dance,126282,3,2025,Northeast,90385,27.533,88.5122
Tamil Nadu,Bharatanatyam,129241,3,2025,South,352689,11.1271,78.6569
Telangana,Bidri Craft,190640,3,2025,South,166782,18.1124,79.0193
Tripura,Hojagiri Dance,50528,3,2025,Northeast,72155,23.9408,91.9882
Uttar Pradesh,Kathak Dance,159334,3,2025,North,298186,26.8467,80.9462
Uttarakhand,Choliya Dance,197670,3,2025,North,275162,30.0668,79.0193
West Bengal,Durga Puja Art,172295,3,2025,East,282230,22.9868,87.855
Delhi,Meenakari Craft,189340,3,2025,North,200929,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,126108,3,2025,North,105340,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,135599,4,2025,South,92887,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,223281,4,2025,Northeast,260710,28.218,94.7278
Assam,Assam Silk Weaving,166312,4,2025,Northeast,213320,26.2006,92.9376
Bihar,Madhubani Painting,157794,4,2025,East,366785,25.0961,85.3131
Chhattisgarh,Godna Art,86634,4,2025,Central,135166,21.2787,81.8661
Goa,Dekni Dance,118537,4,2025,West,113780,15.2993,74.124
Gujarat,Rogan Art,116960,4,2025,West,212072,22.2587,71.1924
Haryana,Charpai Weaving,217542,4,2025,North,333229,29.0588,76.0856
Himachal Pradesh,Kangra Painting,125676,4,2025,North,108099,31.1048,77.1734
Jharkhand,Chhau Dance,60036,4,2025,East,52299,23.6102,85.2799
Karnataka,Mysore Painting,100273,4,2025,South,139026,15.3173,75.7139
Kerala,Mohiniyattam,101673,4,2025,South,81287,10.8505,76.2711
Madhya Pradesh,Gond Art,93533,4,2025,Central,114808,23.4733,77.947
Maharashtra,Paithani Sarees,103412,4,2025,West,222161,19.7515,75.7139
Manipur,Phanek Weaving,118072,4,2025,Northeast,200508,24.6637,93.9063
Meghalaya,Garo Wangala Dance,140772,4,2025,Northeast,145129,25.467,91.3662
Mizoram,Cheraw Dance,141417,4,2025,Northeast,138839,23.1645,92.9376
Nagaland,Wood Carving,92407,4,2025,Northeast,96892,26.1584,94.5624
Odisha,Pattachitra,138789,4,2025,East,151128,20.9517,85.0985
Punjab,Bhangra,57193,4,2025,North,75293,31.1471,75.3412
Rajasthan,Miniature Painting,342624,4,2025,North,450759,27.0238,74.2179
Sikkim,Carpet Weaving,107659,4,2025,Northeast,187056,27.533,88.5122
Tamil Nadu,Bharatanatyam,160006,4,2025,South,292961,11.1271,78.6569
Telangana,Bidri Craft,133629,4,2025,South,240398,18.1124,79.0193
Tripura,Hojagiri Dance,84936,4,2025,Northeast,81650,23.9408,91.9882
Uttar Pradesh,Kathak Dance,173259,4,2025,North,415141,26.8467,80.9462
Uttarakhand,Choliya Dance,256058,4,2025,North,347405,30.0668,79.0193
West Bengal,Kantha Stitch,188592,4,2025,East,243238,22.9868,87.855
Delhi,Kathak Dance,113979,4,2025,North,188257,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,174407,4,2025,North,238873,33.7782,76.5762
Andhra Pradesh,Kalamkari,71350,5,2025,South,49241,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,202363,5,2025,Northeast,306291,28.218,94.7278
Assam,Sattriya Dance,279724,5,2025,Northeast,236014,26.2006,92.9376
Bihar,Madhubani Painting,66643,5,2025,East,118658,25.0961,85.3131
Chhattisgarh,Panthi Dance,79250,5,2025,Central,72971,21.2787,81.8661
Goa,Fugdi Dance,162696,5,2025,West,336144,15.2993,74.124
Gujarat,Garba,66576,5,2025,West,74796,22.2587,71.1924
Haryana,Charpai Weaving,86698,5,2025,North,180867,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,267618,5,2025,North,483718,31.1048,77.1734
Jharkhand,Dokra Metal Craft,113643,5,2025,East,101202,23.6102,85.2799
Karnataka,Yakshagana,124024,5,2025,South,112437,15.3173,75.7139
Kerala,Aranmula Kannadi,201830,5,2025,South,487664,10.8505,76.2711
Madhya Pradesh,Bagh Print,62013,5,2025,Central,43380,23.4733,77.947
Maharashtra,Warli Painting,101447,5,2025,West,266178,19.7515,75.7139
Manipur,Phanek Weaving,109935,5,2025,Northeast,64152,24.6637,93.9063
Meghalaya,Bamboo Craft,118075,5,2025,Northeast,210098,25.467,91.3662
Mizoram,Puanchei Textiles,161705,5,2025,Northeast,81318,23.1645,92.9376
Nagaland,Wood Carving,67450,5,2025,Northeast,69229,26.1584,94.5624
Odisha,Applique Work,121595,5,2025,East,52373,20.9517,85.0985
Punjab,Bhangra,175217,5,2025,North,339282,31.1471,75.3412
Rajasthan,Blue Pottery,304525,5,2025,North,196952,27.0238,74.2179
Sikkim,Mask Dance,236291,5,2025,Northeast,360684,27.533,88.5122
Tamil Nadu,Tanjore Painting,113180,5,2025,South,225390,11.1271,78.6569
Telangana,Nirmal Paintings,126829,5,2025,South,241352,18.1124,79.0193
Tripura,Hojagiri Dance,137802,5,2025,Northeast,259908,23.9408,91.9882
Uttar Pradesh,Kathak Dance,207818,5,2025,North,127740,26.8467,80.9462
Uttarakhand,Aipan Art,264844,5,2025,North,510975,30.0668,79.0193
West Bengal,Durga Puja Art,82232,5,2025,East,72090,22.9868,87.855
Delhi,Zardozi Work,264583,5,2025,North,520560,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,167232,5,2025,North,246412,33.7782,76.5762
Andhra Pradesh,Kalamkari,106268,6,2025,South,102168,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,93806,6,2025,Northeast,46334,28.218,94.7278
Assam,Bihu Dance,165435,6,2025,Northeast,260251,26.2006,92.9376
Bihar,Madhubani Painting,65407,6,2025,East,134516,25.0961,85.3131
Chhattisgarh,Panthi Dance,47044,6,2025,Central,105274,21.2787,81.8661
Goa,Dekni Dance,62099,6,2025,West,84180,15.2993,74.124
Gujarat,Rogan Art,137775,6,2025,West,116037,22.2587,71.1924
Haryana,Embroidery Craft,112541,6,2025,North,225880,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,72416,6,2025,North,78536,31.1048,77.1734
Jharkhand,Chhau Dance,80095,6,2025,East,76063,23.6102,85.2799
Karnataka,Mysore Painting,92164,6,2025,South,166401,15.3173,75.7139
Kerala,Kathakali,142151,6,2025,South,254263,10.8505,76.2711
Madhya Pradesh,Bagh Print,115846,6,2025,Central,169457,23.4733,77.947
Maharashtra,Warli Painting,99488,6,2025,West,238025,19.7515,75.7139
Manipur,Longpi Pottery,139103,6,2025,Northeast,236677,24.6637,93.9063
Meghalaya,Garo Wangala Dance,118514,6,2025,Northeast,144795,25.467,91.3662
Mizoram,Cheraw Dance,86404,6,2025,Northeast,125995,23.1645,92.9376
Nagaland,Hornbill Festival Dances,83113,6,2025,Northeast,46094,26.1584,94.5624
Odisha,Odissi Dance,105279,6,2025,East,209431,20.9517,85.0985
Punjab,Jutti Making,194802,6,2025,North,455570,31.1471,75.3412
Rajasthan,Miniature Painting,231417,6,2025,North,463039,27.0238,74.2179
Sikkim,Mask Dance,73261,6,2025,Northeast,130862,27.533,88.5122
Tamil Nadu,Stone Carving,58800,6,2025,South,88414,11.1271,78.6569
Telangana,Perini Shivatandavam,58664,6,2025,South,121043,18.1124,79.0193
Tripura,Hojagiri Dance,117573,6,2025,Northeast,225824,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,353810,6,2025,North,666849,26.8467,80.9462
Uttarakhand,Aipan Art,299061,6,2025,North,773584,30.0668,79.0193
West Bengal,Durga Puja Art,76642,6,2025,East,43080,22.9868,87.855
Delhi,Zardozi Work,318980,6,2025,North,496531,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,121296,6,2025,North,169635,33.7782,76.5762
Andhra Pradesh,Kalamkari,131174,7,2025,South,86093,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,133746,7,2025,Northeast,105008,28.218,94.7278
Assam,Assam Silk Weaving,163163,7,2025,Northeast,307165,26.2006,92.9376
Bihar,Manjusha Art,81402,7,2025,East,84621,25.0961,85.3131
Chhattisgarh,Godna Art,23029,7,2025,Central,44504,21.2787,81.8661
Goa,Dekni Dance,117523,7,2025,West,80990,15.2993,74.124
Gujarat,Patola Weaving,72327,7,2025,West,48261,22.2587,71.1924
Haryana,Embroidery Craft,99356,7,2025,North,126944,29.0588,76.0856
Himachal Pradesh,Kangra Painting,104265,7,2025,North,117385,31.1048,77.1734
Jharkhand,Chhau Dance,73206,7,2025,East,67083,23.6102,85.2799
Karnataka,Bidri Ware,234162,7,2025,South,302434,15.3173,75.7139
Kerala,Mohiniyattam,138935,7,2025,South,212438,10.8505,76.2711
Madhya Pradesh,Gond Art,101901,7,2025,Central,159866,23.4733,77.947
Maharashtra,Lavani Dance,203578,7,2025,West,409794,19.7515,75.7139
Manipur,Longpi Pottery,57612,7,2025,Northeast,80653,24.6637,93.9063
Meghalaya,Nongkrem Dance,103237,7,2025,Northeast,112596,25.467,91.3662
Mizoram,Mizo Bamboo Dance,137538,7,2025,Northeast,256555,23.1645,92.9376
Nagaland,Hornbill Festival Dances,73853,7,2025,Northeast,77444,26.1584,94.5624
Odisha,Odissi Dance,113570,7,2025,East,72522,20.9517,85.0985
Punjab,Phulkari Embroidery,68446,7,2025,North,48884,31.1471,75.3412
Rajasthan,Ghoomar Dance,262614,7,2025,North,603846,27.0238,74.2179
Sikkim,Thangka Painting,122270,7,2025,Northeast,385857,27.533,88.5122
Tamil Nadu,Stone Carving,131278,7,2025,South,78383,11.1271,78.6569
Telangana,Nirmal Paintings,146596,7,2025,South,101242,18.1124,79.0193
Tripura,Hojagiri Dance,84378,7,2025,Northeast,169121,23.9408,91.9882
Uttar Pradesh,Kathak Dance,75506,7,2025,North,163179,26.8467,80.9462
Uttarakhand,Ringal Craft,127868,7,2025,North,209046,30.0668,79.0193
West Bengal,Patachitra,183963,7,2025,East,381376,22.9868,87.855
Delhi,Meenakari Craft,189789,7,2025,North,235162,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,82077,7,2025,North,178701,33.7782,76.5762
Andhra Pradesh,Kuchipudi,144204,8,2025,South,134680,15.9129,79.74
Arunachal Pradesh,Monpa Mask,35891,8,2025,Northeast,73242,28.218,94.7278
Assam,Bihu Dance,83149,8,2025,Northeast,95103,26.2006,92.9376
Bihar,Madhubani Painting,138275,8,2025,East,76875,25.0961,85.3131
Chhattisgarh,Panthi Dance,75691,8,2025,Central,157562,21.2787,81.8661
Goa,Fugdi Dance,213767,8,2025,West,437376,15.2993,74.124
Gujarat,Rogan Art,164506,8,2025,West,112638,22.2587,71.1924
Haryana,Charpai Weaving,86720,8,2025,North,106091,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,83099,8,2025,North,114681,31.1048,77.1734
Jharkhand,Chhau Dance,98513,8,2025,East,148788,23.6102,85.2799
Karnataka,Yakshagana,227590,8,2025,South,181727,15.3173,75.7139
Kerala,Kathakali,339860,8,2025,South,837314,10.8505,76.2711
Madhya Pradesh,Gond Art,72202,8,2025,Central,167166,23.4733,77.947
Maharashtra,Paithani Sarees,282950,8,2025,West,208490,19.7515,75.7139
Manipur,Phanek Weaving,54096,8,2025,Northeast,27112,24.6637,93.9063
Meghalaya,Nongkrem Dance,90110,8,2025,Northeast,226819,25.467,91.3662
Mizoram,Puanchei Textiles,41365,8,2025,Northeast,69443,23.1645,92.9376
Nagaland,Hornbill Festival Dances,70600,8,2025,Northeast,173227,26.1584,94.5624
Odisha,Odissi Dance,285089,8,2025,East,200281,20.9517,85.0985
Punjab,Jutti Making,31387,8,2025,North,88039,31.1471,75.3412
Rajasthan,Miniature Painting,84062,8,2025,North,112648,27.0238,74.2179
Sikkim,Carpet Weaving,34555,8,2025,Northeast,29077,27.533,88.5122
Tamil Nadu,Bharatanatyam,172167,8,2025,South,204744,11.1271,78.6569
Telangana,Perini Shivatandavam,190960,8,2025,South,139252,18.1124,79.0193
Tripura,Risa Textile Weaving,56903,8,2025,Northeast,131019,23.9408,91.9882
Uttar Pradesh,Chikankari,86831,8,2025,North,180040,26.8467,80.9462
Uttarakhand,Ringal Craft,71476,8,2025,North,151506,30.0668,79.0193
West Bengal,Durga Puja Art,294390,8,2025,East,304669,22.9868,87.855
Delhi,Meenakari Craft,114533,8,2025,North,97891,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,101693,8,2025,North,169744,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,295670,9,2025,South,710934,15.9129,79.74
Arunachal Pradesh,Monpa Mask,138007,9,2025,Northeast,206580,28.218,94.7278
Assam,Sattriya Dance,45718,9,2025,Northeast,72311,26.2006,92.9376
Bihar,Sujni Embroidery,94937,9,2025,East,199389,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,95539,9,2025,Central,260420,21.2787,81.8661
Goa,Fugdi Dance,263561,9,2025,West,164002,15.2993,74.124
Gujarat,Garba,171986,9,2025,West,241272,22.2587,71.1924
Haryana,Charpai Weaving,114502,9,2025,North,189832,29.0588,76.0856
Himachal Pradesh,Kangra Painting,116608,9,2025,North,167740,31.1048,77.1734
Jharkhand,Sohrai Painting,300840,9,2025,East,479218,23.6102,85.2799
Karnataka,Yakshagana,215449,9,2025,South,418468,15.3173,75.7139
Kerala,Aranmula Kannadi,261597,9,2025,South,359884,10.8505,76.2711
Madhya Pradesh,Bagh Print,185507,9,2025,Central,132910,23.4733,77.947
Maharashtra,Paithani Sarees,259586,9,2025,West,247361,19.7515,75.7139
Manipur,Phanek Weaving,116256,9,2025,Northeast,87207,24.6637,93.9063
Meghalaya,Nongkrem Dance,50385,9,2025,Northeast,55217,25.467,91.3662
Mizoram,Mizo Bamboo Dance,43121,9,2025,Northeast,102027,23.1645,92.9376
Nagaland,Hornbill Festival Dances,54320,9,2025,Northeast,148030,26.1584,94.5624
Odisha,Applique Work,108998,9,2025,East,146866,20.9517,85.0985
Punjab,Jutti Making,187950,9,2025,North,410347,31.1471,75.3412
Rajasthan,Miniature Painting,128034,9,2025,North,204187,27.0238,74.2179
Sikkim,Thangka Painting,109379,9,2025,Northeast,83689,27.533,88.5122
Tamil Nadu,Tanjore Painting,266446,9,2025,South,214869,11.1271,78.6569
Telangana,Nirmal Paintings,260373,9,2025,South,386955,18.1124,79.0193
Tripura,Risa Textile Weaving,60396,9,2025,Northeast,78375,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,126307,9,2025,North,380942,26.8467,80.9462
Uttarakhand,Ringal Craft,159209,9,2025,North,85324,30.0668,79.0193
West Bengal,Durga Puja Art,159547,9,2025,East,376161,22.9868,87.855
Delhi,Kathak Dance,181089,9,2025,North,237576,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,227655,9,2025,North,277093,33.7782,76.5762
Andhra Pradesh,Kuchipudi,145688,10,2025,South,96353,15.9129,79.74
Arunachal Pradesh,Monpa Mask,199195,10,2025,Northeast,569473,28.218,94.7278
Assam,Assam Silk Weaving,130677,10,2025,Northeast,148026,26.2006,92.9376
Bihar,Sujni Embroidery,205603,10,2025,East,283981,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,175925,10,2025,Central,103803,21.2787,81.8661
Goa,Dekni Dance,285658,10,2025,West,737103,15.2993,74.124
Gujarat,Rogan Art,268968,10,2025,West,189129,22.2587,71.1924
Haryana,Phag Dance,143473,10,2025,North,116517,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,88730,10,2025,North,127211,31.1048,77.1734
Jharkhand,Sohrai Painting,139545,10,2025,East,206592,23.6102,85.2799
Karnataka,Yakshagana,226528,10,2025,South,351243,15.3173,75.7139
Kerala,Mohiniyattam,406169,10,2025,South,760974,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,217171,10,2025,Central,209339,23.4733,77.947
Maharashtra,Lavani Dance,157937,10,2025,West,207922,19.7515,75.7139
Manipur,Manipuri Dance,85032,10,2025,Northeast,107526,24.6637,93.9063
Meghalaya,Garo Wangala Dance,109209,10,2025,Northeast,117757,25.467,91.3662
Mizoram,Cheraw Dance,109241,10,2025,Northeast,198245,23.1645,92.9376
Nagaland,Hornbill Festival Dances,118102,10,2025,Northeast,44529,26.1584,94.5624
Odisha,Applique Work,269778,10,2025,East,259493,20.9517,85.0985
Punjab,Phulkari Embroidery,143022,10,2025,North,269931,31.1471,75.3412
Rajasthan,Blue Pottery,127697,10,2025,North,113503,27.0238,74.2179
Sikkim,Thangka Painting,111330,10,2025,Northeast,123611,27.533,88.5122
Tamil Nadu,Tanjore Painting,243432,10,2025,South,416909,11.1271,78.6569
Telangana,Perini Shivatandavam,275127,10,2025,South,358031,18.1124,79.0193
Tripura,Bamboo Craft,142119,10,2025,Northeast,154143,23.9408,91.9882
Uttar Pradesh,Chikankari,350091,10,2025,North,452186,26.8467,80.9462
Uttarakhand,Ringal Craft,248752,10,2025,North,404006,30.0668,79.0193
West Bengal,Kantha Stitch,158429,10,2025,East,311568,22.9868,87.855
Delhi,Meenakari Craft,125795,10,2025,North,191416,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,276278,10,2025,North,285995,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,337914,11,2025,South,841170,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,76286,11,2025,Northeast,57384,28.218,94.7278
Assam,Assam Silk Weaving,53262,11,2025,Northeast,100380,26.2006,92.9376
Bihar,Manjusha Art,121454,11,2025,East,174682,25.0961,85.3131
Chhattisgarh,Panthi Dance,172202,11,2025,Central,310801,21.2787,81.8661
Goa,Dekni Dance,373684,11,2025,West,271711,15.2993,74.124
Gujarat,Rogan Art,171831,11,2025,West,152271,22.2587,71.1924
Haryana,Charpai Weaving,191336,11,2025,North,392017,29.0588,76.0856
Himachal Pradesh,Kangra Painting,196702,11,2025,North,419642,31.1048,77.1734
Jharkhand,Sohrai Painting,106984,11,2025,East,198055,23.6102,85.2799
Karnataka,Bidri Ware,79632,11,2025,South,138289,15.3173,75.7139
Kerala,Aranmula Kannadi,250268,11,2025,South,472792,10.8505,76.2711
Madhya Pradesh,Gond Art,290282,11,2025,Central,169083,23.4733,77.947
Maharashtra,Warli Painting,271232,11,2025,West,352120,19.7515,75.7139
Manipur,Manipuri Dance,100059,11,2025,Northeast,121186,24.6637,93.9063
Meghalaya,Nongkrem Dance,87213,11,2025,Northeast,121382,25.467,91.3662
Mizoram,Puanchei Textiles,125942,11,2025,Northeast,93222,23.1645,92.9376
Nagaland,Naga Shawl Weaving,86975,11,2025,Northeast,98454,26.1584,94.5624
Odisha,Odissi Dance,147363,11,2025,East,89986,20.9517,85.0985
Punjab,Bhangra,117702,11,2025,North,72017,31.1471,75.3412
Rajasthan,Miniature Painting,234089,11,2025,North,233262,27.0238,74.2179
Sikkim,Mask Dance,126607,11,2025,Northeast,292485,27.533,88.5122
Tamil Nadu,Tanjore Painting,266339,11,2025,South,287303,11.1271,78.6569
Telangana,Perini Shivatandavam,104044,11,2025,South,170346,18.1124,79.0193
Tripura,Hojagiri Dance,76660,11,2025,Northeast,201903,23.9408,91.9882
Uttar Pradesh,Chikankari,312278,11,2025,North,351548,26.8467,80.9462
Uttarakhand,Aipan Art,306259,11,2025,North,415077,30.0668,79.0193
West Bengal,Kantha Stitch,304047,11,2025,East,393178,22.9868,87.855
Delhi,Kathak Dance,216285,11,2025,North,449947,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,367684,11,2025,North,251040,33.7782,76.5762
Andhra Pradesh,Kuchipudi,224242,12,2025,South,201220,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,75290,12,2025,Northeast,42474,28.218,94.7278
Assam,Bihu Dance,93521,12,2025,Northeast,136827,26.2006,92.9376
Bihar,Madhubani Painting,105552,12,2025,East,160332,25.0961,85.3131
Chhattisgarh,Godna Art,159617,12,2025,Central,154899,21.2787,81.8661
Goa,Goan Lacework,256874,12,2025,West,276067,15.2993,74.124
Gujarat,Garba,197667,12,2025,West,460143,22.2587,71.1924
Haryana,Embroidery Craft,149186,12,2025,North,337688,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,303196,12,2025,North,566260,31.1048,77.1734
